datasetID,BIO_CLASS,fieldNotes,habitat,AREA_SQKM,vernacular,FAMILY,GENUS,scientific,habitatID,nameAccord,eventDate,verif,Shape_Leng,Shape_Area,lat,lng,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"23","0","0","23",0.00726286067882,251.26010538291499
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"24","0","0","24",0.00783000540729,259.88762037370293
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"25","0","0","25",0.00811009641788,271.72244114023687
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"26","0","0","26",0.00828308501153,298.13156948604114
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"27","0","0","27",0.00844219052213,338.64542318900169
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"28","0","0","28",0.00857708980162,19.73616476390180
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"29","0","0","29",0.00897319844316,38.17112336181129
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"30","0","0","30",0.00942286063350,40.93504437284288
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"31","0","0","31",0.00966450869175,44.99990954974676
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"32","0","0","32",0.00981712860888,67.49978150928338
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"33","0","0","33",0.00996102030697,95.65507184079136
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"34","0","0","34",0.01009859070961,104.41782093444645
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"35","0","0","35",0.01027777852331,109.04068823478626
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"36","0","0","36",0.01050829262722,91.92868189168244
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"37","0","0","37",0.01060218484473,63.21577828219362
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"38","0","0","38",0.01073708328292,42.87461724436989
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"39","0","0","39",0.01100401708217,23.66370794888873
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"40","0","0","40",0.01174784880211,9.87540834393467
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"41","0","0","41",0.01205480612607,2.52137504421332
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"42","0","0","42",0.01230661659705,3.42138879481400
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"43","0","0","43",0.01253306059851,46.47112131978360
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"44","0","0","44",0.01292968205934,85.90524990477668
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"45","0","0","45",0.01329042023476,92.58657805234679
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"46","0","0","46",0.01345453084367,94.73115360897955
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"47","0","0","47",0.01359842269356,75.47257351260670
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"48","0","0","48",0.01387619575202,36.28948426436275
70.00000000000,Not reported,Not reported,Seagrass,0.05546247474,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,1420.58898518000,55707.14089370000,24.5641771064,124.2981495268,"49","0","0","49",0.01418837759385,27.73228218462681
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"0","0","0","0",0.00000000000000,63.31396203352474
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"1","0","0","1",0.00027396206425,74.97923584668899
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"2","0","0","2",0.00050040462276,97.47944050019991
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"3","0","0","3",0.00064569512031,126.96343682806624
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"4","0","0","4",0.00074823340593,157.17987789152835
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"5","0","0","5",0.00094791456504,187.59916684296729
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"6","0","0","6",0.00152418302234,206.56866166630584
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"7","0","0","7",0.00197149968332,216.92064259501632
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"8","0","0","8",0.00224501776857,250.89888656450680
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"9","0","0","9",0.00249938523612,300.41311613813053
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"10","0","0","10",0.00273681289803,328.52766681610115
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"11","0","0","11",0.00298620246013,337.27998073647791
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"12","0","0","12",0.00322515823798,353.66292992712249
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"13","0","0","13",0.00344267493014,17.86765441912943
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"14","0","0","14",0.00366804474464,44.21845432682047
70.00000000000,Not reported,Not reported,Seagrass,0.01308129564,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,451.06432870900,13139.04242800000,24.5451955030,124.3116693149,"15","0","0","15",0.00411536192140,63.31396203352474
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"0","0","0","0",0.00000000000000,123.56303568857705
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"1","0","0","1",0.00066482829039,109.53648712994504
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"2","0","0","2",0.00106550794126,98.35926440012047
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"3","0","0","3",0.00187314550139,96.74284631040955
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"4","0","0","4",0.00240648309837,98.17296253006454
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"5","0","0","5",0.00319317126968,99.64262688031972
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"6","0","0","6",0.00390289636664,106.62683037809683
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"7","0","0","7",0.00457498468385,114.16586728393231
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"8","0","0","8",0.00533196574506,118.07188291735120
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"9","0","0","9",0.00585341773702,117.92595260091240
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"10","0","0","10",0.00646157555271,106.82851124905164
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"11","0","0","11",0.00697316127667,103.28254472421872
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"12","0","0","12",0.00754513394319,103.16419764983866
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"13","0","0","13",0.00854017566838,96.10475452846121
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"14","0","0","14",0.00920621999157,91.16075696608634
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"15","0","0","15",0.00970084690464,80.62937625410677
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"16","0","0","16",0.01023266499584,84.25592742609710
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"17","0","0","17",0.01073128232041,100.86170053853250
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"18","0","0","18",0.01159505230108,109.98389884970953
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"19","0","0","19",0.01224268971918,112.78455449859038
70.00000000000,Not reported,Not reported,Seagrass,1.10584765865,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,1978/1992,Not reported,10009.19666770000,1110768.46209000004,24.3479266219,124.1287696320,"20","0","0","20",0.01274057609314,115.19756202331290
